5592,-10.71
5605,-9.8
5618,-10.46
5632,-10.45
5645,-11.62
5659,-12.04
5672,-12.31
5686,-10.71
5699,-9.96
5713,-9.64
5727,-10.19
5740,-11.01
5753,-10.98
5768,-8.94
5781,-8.73
5794,-8.84
5808,-8.99
5821,-9.47
5835,-10.05
5849,-10.32
5862,-9.33
5875,-8.13
5889,-7.97
5903,-8.31
5916,-9.44
5929,-9.92
5943,-10.75
5956,-10.34
5970,-9.56
5984,-8.47
5997,-7.54
6010,-7.69
6024,-7.37
6038,-7.42
6051,-7
6065,-6.63
6078,-6.25
6091,-5.97
6106,-5.7
6119,-5.4
6132,-2.96
6146,-3.79
6159,-4.51
6172,-5.41
6187,-6.09
6200,-7.23
6213,-5.49
6226,-3.48
6240,-3.91
6254,-5.49
6267,-6.51
6281,-6.87
6294,-6.79
6307,-3.5
6322,-3.27
6335,-1.81
6348,-2.37
6362,-3.26
6375,-2.33
6389,-1.75
6403,-0.15
6416,3.73
6429,6.26
6443,6.49
6456,6.31
6470,5.57
6483,7.15
6497,8.77
6510,8.9
6523,10.69
6538,13.77
6551,13.73
6564,11.71
6578,11.43
6592,11.45
6605,13.11
6619,12.52
6632,13.92
6645,13.98
6660,13.2
6673,11.63
6686,12.47
6700,10.97
6714,11.29
6727,11.85
6740,11.37
6754,11.01
6768,12.2
6781,11.53
6795,11.47
6808,10.26
6821,10.99
6836,10.7
6849,10.79
6862,11.43
6876,11.86
6890,10.81
6903,10.9
6917,11.39
6930,11.13
6943,11.63
6958,11.77
6971,11.59
6984,11.54
6998,11.09
7012,11.3
7025,11.65
7038,11.82
7052,11.82
7066,12.47
7079,12.45
7093,12.07
7106,11.24
7119,10.73
7134,10.4
7147,11.47
7160,11.34
7174,10.07
7188,8.68
7201,6.63
7215,6.47
7228,9.44
7241,9.49
7256,9.22
7269,6.31
7282,2.54
7296,2.04
7309,2.87
7322,8.07
7336,8.35
7350,4.78
7363,0.77
7376,-1.82
7390,-0.58
7404,2.87
7417,0.8
7431,-3.52
7444,-4.73
7457,-3.89
7471,-3.25
7485,-4.6
7498,-6.86
7512,-5.96
7525,-4.57
7538,-8.92
7553,-11.03
7566,-10.07
7579,-9.31
7592,-7.38
7606,-9.29
7620,-9.94
7633,-11.24
7647,-9.67
7660,-10.26
7674,-8.66
7688,-8.41
7701,-8.73
7714,-8.76
7728,-8.88
7742,-9.25
7755,-8.66
7769,-8.63
7782,-9
7795,-9.12
7810,-9.68
7823,-9.57
7836,-8.5
7849,-7.75
7863,-7.5
7876,-8.52
7890,-8.75
7904,-9.1
7917,-7.98
7930,-7.91
7944,-7.92
7958,-8.38
7971,-8.36
7985,-9.14
7998,-9.65
8011,-9.31
8026,-8
8039,-7.71
8052,-7.6
8066,-8.65
8079,-9.55
8093,-8.54
8107,-6.61
8120,-5.63
8133,-7.29
8146,-9.26
8161,-8.1
8174,-6.04
8187,-4.55
8201,-4.45
8214,-2.14
8227,-1.36
8242,-2.55
8255,-3.57
8268,-5.09
8282,-5.31
8295,-2.26
8309,2.99
8323,1.9
8336,-1.3
8349,-2.25
8363,-3.99
8377,-3.66
8390,-3.04
8403,0.78
8417,4.17
8430,3.55
8443,3.16
8458,2.47
8471,4.3
8484,7.7
8498,9.15
8511,10.39
8525,11.93
8539,13.63
8552,12.37
8565,11.95
8580,10.94
8593,11.36
8606,12.6
8620,14.19
8633,15.53
8647,13.86
8660,13.01
8674,12.94
8687,12.16
8701,12.35
8715,11.65
8728,12.54
8741,11.7
8756,11.89
8769,11.17
8782,10.02
8796,10.3
8809,10.84
8823,10.12
8837,10.75
8850,10.97
8863,10.56
8878,10.64
8891,10.44
8904,10.54
8918,11.12
8932,11.07
8945,11.74
8958,11.42
8972,10.51
8985,10.44
8999,10.88
9013,11.35
9026,11.89
9039,12.54
9054,11.16
9067,9.58
9080,8.97
9094,9.47
9107,10.33
9121,11.47
9135,11.21
9148,10.34
9161,9.31
9175,8.57
9189,9.64
9202,10.83
9216,11.89
9229,9.99
9243,7.34
9256,5.75
9270,6.28
9283,7.66
9296,10.58
9310,9.97
9324,8.01
9337,4.29
9351,3.04
9364,4.63
9377,9.24
9392,9.98
9405,4.8
9418,-1.87
9432,-1.39
9445,4.03
9459,5.67
9473,2.73
9486,1.3
9499,-3.39
9512,-3.45
9526,-0.48
9540,-2.12
9553,-6.6
9567,-7.91
9580,-9.99
9593,-6.4
9608,-6.99
9621,-8.96
9634,-9.33
9648,-10.85
9661,-10.11
9675,-8.37
9689,-7.5
9702,-8.69
9715,-10.05
9729,-9.61
9743,-9.26
9756,-7.81
9769,-8.33
9783,-9.4
9796,-9.62
9810,-9.71
9824,-9.97
9837,-9.94
9850,-11.01
9864,-10.57
9878,-10.54
9891,-9.28
9905,-9.16
9918,-8.98
9931,-9.12
9946,-8.82
9959,-7.5
9972,-6.49
9986,-5.28
9999,-5.04
10013,-5.55
10027,-4.98
10040,-4.65
10053,-3.52
10066,-4.17
10081,-4.96
10094,-5.74
10107,-6.19
10121,-4.02
10135,-0.56
10148,0.3
10162,-1.73
10175,-3.86
10189,-3.89
10203,-3.4
10216,-1.54
10229,0.79
10243,1.94
10257,1.33
10270,1.39
10284,0.73
10297,1.83
10311,4.7
10324,6.55
10338,5.46
10351,5.61
10365,7.15
10379,6.87
10392,7.61
10405,7.78
10419,10.66
10433,12.02
10446,12
10460,10.9
10473,9.04
10487,9.57
10501,9.39
10514,11.53
10527,16.89
10542,14.24
10555,10.91
10568,10.81
10583,13.11
10596,11.96
10609,10.26
10622,11.96
10637,12.89
10650,12.96
10663,12.59
10677,12.12
10691,11.31
10704,10.34
10718,10.52
10732,11.8
10745,11.38
10759,10.86
10772,11.13
10786,10.53
10800,10.59
10813,10.13
10826,11.42
10841,11.78
10854,10.83
10867,10.72
10882,10.9
10895,11.47
10908,11.43
10921,10.97
10936,10.87
10949,11.04
10962,10.66
10976,10.49
10990,10.69
11003,10.49
11017,10.14
11031,10.21
11044,10
11058,9.9
11071,11.28
11085,11.03
11099,9.73
11112,9.09
11125,7.24
11140,7.42
11153,7.31
11166,8.62
11180,7.61
11193,6.97
11207,6.55
11220,6.29
11234,6.1
11247,6.29
11261,6.2
11275,4.7
11288,3.3
11301,4.11
11316,5.29
11329,2.73
11342,1.38
11356,1.93
11369,3.11
11383,1.93
11397,1.19
11410,0.4
11423,-1.4
11438,-2.15
11451,-0.44
11464,-5.71
11478,-7.15
11492,-8.52
11505,-7.36
11518,-6.91
11532,-7.96
11545,-9.31
11559,-9.19
11573,-7.1
11585,-6.57
11598,-6.38
11612,-8.93
11625,-9.47
11639,-10.89
11653,-9.83
11666,-9.93
11679,-9.68
11694,-10.41
11707,-10.15
11720,-9.12
11735,-9.16
11748,-8.28
11761,-6.68
11774,-7.44
11789,-7.92
11802,-8.4
11815,-7.87
11829,-7.8
11843,-8.03
11856,-8.07
11870,-7.28
11883,-8.13
11896,-8.06
11911,-7.98
11924,-7.79
11937,-7.97
11951,-8.26
11965,-8.21
11978,-7.89
11992,-7.48
12005,-7.79
12019,-5.98
12033,-4.07
12046,-3.08
12059,-5.3
12073,-6.01
12087,-5.47
12100,-4.22
12113,-1.16
12128,-0.86
12141,-1.27
12154,-2.48
12168,-2.96
12182,-2.54
12195,-2.13
12209,-2.21
12222,-0.47
12235,-0.69
12250,-1.73
12263,-1.07
12276,-1.78
12290,-1.4
12304,1.09
12317,1.55
12331,0.84
12344,0.19
12358,0.71
12371,2.12
12385,4.49
12398,6.29
12412,4.22
12426,3.28
12439,5.04
12452,7.75
12466,9.21
12480,9.84
12493,10.24
12507,10.08
12520,12.39
12534,12.25
12548,11.41
12561,9.62
12575,8.94
12589,12.39
12602,16.18
12615,14.1
12630,11.89
12643,10.01
12656,10.99
12669,13.22
12684,13.51
12697,14.83
12710,13.35
12724,11.56
12738,11.67
12751,11.58
12765,11.38
12779,11.27
12792,10.59
12806,10.54
12819,10.63
12833,10.77
12847,10.79
12860,10.85
12873,10.9
12888,11.65
12901,12.04
12914,10.99
12929,10.81
12942,10.96
12955,11.08
12968,11.45
12983,11.78
12996,11.91
13009,11.41
13023,10.62
13037,10.56
13050,10.77
13064,11.67
13078,9.71
13091,8.85
13105,8.08
13118,7.83
13131,9.29
13146,10.34
13159,8.6
13172,7.13
13186,6.56
13200,6.17
13213,6.63
13227,7.3
13240,8.86
13254,6.11
13267,4.18
13281,4.48
13294,6.05
13307,6.77
13322,2.03
13335,-0.78
13348,-1.61
13362,-0.75
13376,-0.19
13389,-0.59
13403,-1
13416,-3.82
13429,-5.33
13444,-3.47
13457,-2.55
13470,-7.42
13484,-7.54
13498,-8.73
13511,-6.96
13524,-7.38
13538,-8.76
13552,-8.03
13565,-8.25
13579,-7.71
13592,-8.07
13606,-9.43
13620,-9.93
13633,-9.91
13646,-9.49
13660,-8.83
13674,-8.69
13687,-9.69
13701,-9.49
13714,-9.59
13728,-10.02
13742,-9.52
13755,-9.84
13768,-8.14
13783,-7.71
13796,-7.38
13809,-7.38
13822,-7.58
13837,-9.42
13850,-9.57
13863,-8.58
13877,-7.07
13891,-5.87
13904,-5.7
13918,-6.04
13931,-7.52
13945,-7.83
13959,-7.09
13972,-4.33
13985,-2.35
13999,-3.17
14013,-3.92
14026,-4.73
14040,-3.17
14053,-1.62
14067,-0.24
14081,1.21
14094,-0.43
14107,-2.16
14121,-2.97
14135,-2.22
14148,-0.36
14161,0.9
14176,0.75
14189,-0.2
14202,-0.79
14216,-0.37
14229,0.4
14243,3.54
14257,3.86
14270,3.72
14283,2.24
14298,2.04
14311,2.79
14324,3.79
14338,5.84
14351,7.93
14365,7.24
14379,6.13
14392,6.76
14405,8.08
14419,9.17
14433,10.91
14446,9.63
14459,10.01
14474,9.4
14487,10.64
14500,10.86
14514,9.28
14528,10.75
14541,13.97
14555,13.76
14568,14.19
14582,13.56
14596,12.77
14609,11.82
14623,11.52
14637,11.93
14650,12.75
14663,11.92
14678,11.26
14691,11.09
14704,10.58
14717,10.12
14732,9.94
14745,11.11
14758,11.88
14772,11.88
14786,11.27
14799,11.84
14813,11.41
14827,10.79
14840,10.79
14854,10.72
14867,11.22
14881,10.57
14895,10.82
14908,10.9
14921,11.65
14936,12.03
14949,10.21
14962,7.79
14977,7.78
14990,9.57
15003,10.29
15016,10.06
15031,9.98
15044,9.61
15057,9.08
15071,9.05
15084,9.38
15098,9.78
15112,10.43
15125,8.71
15138,7.68
15153,7.51
15166,7.51
15179,8.8
15193,9.94
15207,9.35
15220,7.87
15234,5.63
15247,4.47
15260,5.69
15275,8.27
15288,8.03
15301,7.39
15314,4.6
15329,2.42
15342,3
15355,3.93
15369,6.64
15383,5.57
15396,1.78
15410,0.37
15423,1.18
15436,3.39
15451,4.71
15464,2.42
15477,0.3
15491,-0.83
15505,0.24
15518,-2.16
15532,-3.27
15545,-8.16
15558,-8.12
15572,-8.5
15586,-7.95
15599,-9.69
15612,-10.11
15627,-10.13
15640,-9.52
15653,-9.8
15667,-11.39
15681,-12.1
15694,-11.58
15708,-11.82
15722,-10.3
15735,-9.25
15749,-8.84
15762,-9.31
15776,-9.48
15790,-9.38
15803,-10.26
15816,-10.98
15831,-9.28
15844,-8.25
15857,-7.22
15872,-7.42
15885,-7.81
15898,-8.7
15911,-9.03
15926,-8.56
15939,-8.04
15952,-6.88
15966,-6.2
15980,-5.69
15993,-4.67
16007,-3.95
16020,-4.21
16033,-3.86
16048,-4.01
16061,-2.65
16074,-3.03
16088,-1.66
16102,-1.81
16115,-2.29
16129,-3.29
16142,-3.09
16156,-1.65
16169,-0.06
16183,-0.14
16196,-0.96
16210,-2.69
16224,-3.11
16237,-2.03
16250,0.86
16265,2.48
16278,2.09
16291,0.75
16305,-0.45
16319,-0.85
16332,-0.51
16346,4.59
16359,6.35
16372,6.04
16387,4.84
16400,4.27
16413,6.02
16427,7.53
16441,9.58
16454,11.7
16467,10.43
16481,10.01
16495,10.4
16508,9.64
16522,10.18
16535,10.88
16549,12.54
16563,13.13
16576,13.91
16589,13.76
16604,11.88
16617,10.14
16630,11.16
16645,13.04
16658,12.96
16671,12.42
16685,11.88
16699,11.51
16712,11.28
16726,11.13
16739,11.28
16753,12.21
16766,11.38
16780,11.41
16794,11.23
16807,11.25
16821,11.15
16834,11.17
16848,11.22
16862,11.64
16875,11.25
16889,10.2
16903,9.85
16916,10.71
16929,11.06
16944,11.48
16957,11.64
16970,10.03
16984,7.77
16998,7.82
17011,10.4
17025,10.52
17038,10.11
17052,8.87
17065,7.79
17079,7.46
17092,8.7
17106,10.43
17120,11.32
17133,10.52
17146,9.54
17161,7.83
17174,7.52
17187,8.33
17201,9.15
17215,7.7
17228,6.99
17242,4.98
17255,5.51
17268,5.84
17283,6.29
17296,4.56
17309,1.06
17323,1.85
17337,4.57
17350,3.99
17363,4.31
17377,1.36
17390,-2.03
17404,-2.08
17418,-2.51
17431,-1.78
17444,0.34
17459,-3.45
17472,-7.6
17485,-8.68
17499,-9.37
17513,-5.98
17526,-4.85
17540,-4.46
17553,-8.47
17567,-11.37
17581,-13.31
17594,-11.29
17607,-9.35
17622,-8.82
17635,-8.77
17648,-10.22
17661,-10.71
17676,-10.5
17689,-10.3
17702,-9.39
17716,-8.07
17730,-6.59
17743,-6.34
17757,-6.91
17770,-7.76
17784,-8.62
17798,-9.29
17811,-9.45
17824,-8.71
17839,-7.47
17852,-7.48
17865,-6.38
17879,-6.79
17893,-7.13
17906,-7.28
17920,-7.49
17933,-5.83
17947,-4.23
17960,-3.74
17974,-4.38
17987,-3.9
18001,-4.02
18015,-3.6
18028,-5.41
18041,-5.22
18056,-3.88
18069,-2.17
18082,-1.28
18096,-1.07
18110,-1.13
18123,-1.59
18137,-1.81
18150,-0.47
18164,-0.1
18178,-0.52
18191,-1.98
18204,-2.18
18219,-1.08
18232,1.04
18245,2.28
18258,1.56
18273,-0.35
18286,-1.17
18299,-0.16
18313,0.96
18326,3.26
18340,4.96
18354,5.04
18367,3.86
18380,2.51
18395,2.59
18408,4.96
18421,8.5
18435,10.59
18449,8.49
18462,9.29
18476,9.71
18489,11.33
18503,11.67
18516,12.37
18530,11.84
18543,12.06
18557,11.59
18571,13.89
18584,13.37
18597,12.01
18612,12.83
18625,12.84
18638,12.87
18653,12.68
18666,12.24
18679,11.58
18693,11.5
18707,11.4
18720,11.07
18734,11.97
18747,11.14
18761,10.75
18775,10.48
18788,10.9
18801,10.41
18816,10.76
18829,11.3
18842,10.53
18856,10.47
18870,10.53
18883,10.45
18896,10.19
18911,10.16
18924,10.92
18937,10.89
18951,11.07
18965,10.39
18978,10.26
18992,10.34
19006,10.93
19019,11.13
19033,10.82
19046,10.82
19060,8.71
19074,8.69
19087,9.65
19100,9.24
19115,8.64
19128,9.1
19141,9.21
19154,8.24
19169,8.39
19182,9.43
19195,8.84
19209,7.34
19222,6.64
19236,6.02
19250,7.89
19263,6.64
19276,7.63
19291,5.6
19304,3.75
19317,3.46
19331,4.32
19344,5.6
19358,6.24
19372,2.04
19385,0.36
19398,0.37
19412,2.23
19426,0.88
19439,-2.15
19452,-4.14
19466,-4.66
19480,-2.8
19493,-5.62
19507,-6.57
19520,-7.31
19534,-8.24
19548,-9.82
19561,-10.31
19574,-10.52
19589,-11.53
19602,-11.2
19615,-11.02
19630,-8.85
19643,-9.05
19656,-8.7
19670,-10.35
19684,-9.26
19697,-8.7
19710,-7.94
19724,-8.44
19738,-9.28
19751,-9.71
19765,-9.02
19778,-8.28
19792,-8.07
19806,-8.03
19819,-8.35
19832,-9.27
19846,-9.82
19860,-9.92
19873,-9.34
19887,-6.46
19900,-5.91
19914,-6.44
19928,-8.2
19941,-9.45
19954,-9.73
19969,-10.13
19982,-9.38
19995,-8.66
20009,-7.83
20023,-7.68
20036,-8.49
20049,-7.31
20064,-6
20077,-6.39
20090,-7.18
20104,-6.45
20118,-6.27
20131,-7.28
20145,-7.02
20158,-4.44
20171,-2.11
20186,-3.61
20199,-4.55
20212,-5.75
20226,-7.07
20240,-5.58
20253,-2.74
20267,-0.25
20280,2.04
20294,0.57
20307,-0.38
20321,-0.34
20334,1.01
20348,1.16
20362,0.74
20375,2.56
20388,3.45
20402,5.8
20416,6.15
20429,6.36
20443,5.78
20456,6.34
20470,7.69
20484,11.16
20497,13.74
20510,13.14
20525,10.96
20538,9.26
20551,11.41
20564,12.78
20579,16.85
20592,14.16
20605,13.1
20620,12.37
20633,11.21
20646,11.09
20660,11.22
20674,11.77
20687,11.55
20701,10.68
20714,10.49
20728,10.35
20742,10.44
20755,10.71
20769,10.67
20783,11.32
20796,10.61
20809,10.36
20824,10.61
20837,10.89
20850,10.56
20864,10.61
20878,10.89
20891,10.98
20904,11.84
20919,11.82
20932,11.71
20945,11.01
20959,11.27
20973,11.14
20986,10.82
21000,10.81
21013,11.09
21027,12.09
21041,11.06
21054,8.67
21068,7.06
21082,7.71
21095,8.36
21108,11.44
21122,10.37
21136,8.01
21149,7.55
21163,7.4
21176,8.34
21190,9.68
21203,8.98
21217,7.15
21230,6.27
21244,6.52
21258,9.33
21271,8.11
21284,7.84
21298,6.06
21312,5.05
21325,4.76
21339,4.51
21352,5.75
21366,4.25
21380,4.82
21393,4.68
21406,5.06
21421,3
21434,-0.37
21447,-1.97
21460,-3.7
21474,-1.23
21488,-2.3
21501,-4.54
21515,-7.16
21528,-6.78
21542,-7.44
21556,-8.76
21569,-8.79
21582,-7.72
21597,-11.08
21610,-10.38
21623,-10.13
21637,-9.13
21651,-8.63
21664,-7.86
21678,-9.42
21691,-10.25
21705,-10.89
21719,-10.31
21732,-9.14
21745,-9.57
21760,-9.59
21773,-9
21786,-8.65
21799,-8.97
21814,-8.9
21827,-9.22
21840,-8.95
21854,-8.61
21868,-7.71
21881,-8.12
21895,-8.69
21908,-8.52
21922,-8.37
21936,-8.68
21949,-8.38
21962,-8.54
21977,-8.98
21990,-9.05
22003,-9.55
22017,-8.57
22031,-7.29
22044,-5.74
22057,-4.49
22071,-5.28
22085,-5.67
22098,-4.94
22112,-3.67
22125,-2.64
22139,-1.82
22153,-3.56
22166,-4.66
22179,-5.17
22194,-4.78
22207,-3.11
22220,-3.62
22234,-4.51
22248,-5.53
22261,-5.71
22275,-5.25
22288,-1.76
22302,2.05
22316,1.21
22329,-1.32
22342,-1.68
22356,-1.47
22370,-0.59
22383,1.25
22396,4.98
22410,7.21
22424,5.83
22437,3.33
22451,1.94
22464,1.67
22478,3.35
22492,5.87
22505,7.33
22518,7.5
22533,7.85
22546,8.59
22559,10.67
22573,11.18
22587,12.89
22600,15.79
22614,15.52
22627,13.7
22641,13.53
22654,14.35
22668,13.9
22681,13.11
22695,13.35
22709,13.22
22722,13.3
22736,12.22
22750,12.02
22763,12.1
22776,11.59
22791,10.97
22804,11.57
22817,11.19
22831,11.09
22845,11.09
22858,10.86
22872,11.05
22885,10.76
22899,11.58
22913,11.09
22926,10.17
22940,10.03
22953,10.09
22967,11.2
22980,12.15
22994,11.62
23008,10.1
23021,9.56
23034,9.07
23049,8.77
23062,9.32
23075,10.38
23089,7.84
23103,6.08
23116,5.79
23130,5.29
23143,5.84
23157,6.55
23171,6.68
23184,5.68
23197,4.85
23211,4.93
23225,5.54
23238,5.84
23251,6.43
23265,6.2
23279,2.93
23292,2.66
23306,4.79
23319,6.49
23332,4.3
23347,1.46
23360,-0.97
23373,-1.14
23387,-0.24
23401,0.77
23414,-2.54
23428,-4.64
23441,-8.44
23455,-9.44
23469,-10.03
23482,-10.23
23495,-8.66
23510,-8.7
23523,-9.56
23536,-10.54
23549,-9.71
23564,-9.17
23577,-8.26
23590,-8.42
23604,-7.98
23618,-9.78
23631,-8.92
23645,-8.12
23658,-8.05
23672,-8.24
23686,-9.04
23699,-9.02
23712,-10.15
23727,-8.64
23740,-9.17
23753,-8.15
23767,-8.77
23781,-9.11
23794,-9.53
23808,-9.5
23821,-9.74
23835,-7.26
23848,-7.21
23862,-7.92
23875,-8.55
23889,-9.27
23903,-10.26
23916,-9.54
23929,-8.38
23944,-7.47
23957,-7.23
23970,-8
23984,-6.38
23998,-4.81
24011,-2.91
24025,-2.86
24038,-4.82
24052,-6.28
24066,-6.22
24079,-3.09
24092,-1.56
24107,-0.54
24120,-2.22
24133,-4.13
24146,-4.63
24161,-4.68
24174,-4.49
24187,-0.26
24201,1.5
24215,-0.68
24228,-3.03
24242,-3.69
24255,-3.66
24268,-2.53
24283,0.24
24296,2.49
24309,3.17
24323,1.97
24337,1.73
24350,3.25
24364,2.59
24377,2.6
24391,3.24
24404,5.98
24418,7.42
24431,7.47
24444,6.57
24459,7.02
24472,8.66
24485,9.51
24499,10.6
24513,11.77
24526,11.68
24540,11.59
24553,11.11
24567,10.75
24581,10.38
24594,11.04
24608,12.74
24622,14.86
24635,13.87
24648,12.15
24663,10.93
24676,11.2
24689,11.31
24702,11.76
24717,12.28
24730,11.64
24743,11.62
24758,11.16
24771,11.13
24784,11.32
24798,11
24812,10.84
24825,10.61
24839,10.26
24852,10.44
24866,10.22
24880,10.57
24893,10.17
24907,9.88
24921,10.38
24934,10.29
24947,10.08
24962,9.96
24975,10.07
24988,10.64
25001,10.01
25016,9.32
25029,9.52
25042,9.15
25056,10
25070,10.46
25083,10.53
25097,10.29
25110,9.35
25124,8.76
25138,9.82
25151,9.43
25164,9.59
25179,8.49
25192,7.98
25205,6.22
25219,7.2
25232,8.61
25246,8.29
25260,6.97
25273,5.72
25286,3.5
25300,3.39
25314,4.79
25327,7.72
25340,4.99
25355,2.19
25368,-0.73
25381,-0.27
25395,3.44
25408,0.1
25422,-3.25
25436,-3.92
25449,-3.62
25462,-1.9
25477,-5.45
25490,-7.59
25503,-6.6
25517,-9.17
25531,-10.63
25544,-11.05
25558,-9.4
25571,-9.34
25585,-9.02
25598,-8.5
25612,-11.2
25625,-10.92
25639,-9.87
25653,-10.19
25666,-9.5
25679,-9.47
25694,-9.28
25707,-9.87
25720,-9.36
25734,-8.7
25748,-9.33
25761,-9.4
25775,-9.5
25788,-8.96
25802,-9.6
25816,-9.27
25829,-8.87
25842,-7.85
25857,-7.53
25870,-8.64
25883,-9.22
25896,-8.96
25911,-8.87
25924,-8.15
25937,-7.25
25951,-7.59
25965,-8
